﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,"[""circle"",""red"",""vert"",""up"",[106,-106],[150,0]]",circle,red,vert,up,"[106,-106]","[150,0]",up,1,2.2204,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,64,0,64,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,-106],[106,106]]",circle,green,vert,up,"[106,-106]","[106,106]",up,1,2.3723,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,65,0,65,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,1.2912,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,66,0,66,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,-106],[106,-106]]",circle,green,hori,left,"[-106,-106]","[106,-106]",left,1,2.1571,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,67,0,67,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,150],[106,-106]]",circle,green,hori,left,"[0,150]","[106,-106]",left,1,1.5502,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,68,0,68,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,-106],[-106,106]]",circle,green,hori,left,"[106,-106]","[-106,106]",left,1,1.1016,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,69,0,69,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[-106,-106]",left,1,1.0757,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,70,0,70,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[106,-106]",left,1,1.7885,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,71,0,71,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[106,106],[150,0]]",diamond,red,hori,left,"[106,106]","[150,0]",left,1,2.2493,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,72,0,72,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,-106],[0,150]]",circle,green,vert,up,"[106,-106]","[0,150]",up,1,1.2317,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,73,0,73,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[106,-106],[-106,106]]",diamond,green,vert,up,"[106,-106]","[-106,106]",left,0,1.1244,,,,,,001,2025-03-10_18h51.47.299,SL_sali_41,2021.2.3,Win32,60.24096386,,,74,0,74,0,1,,,,,,,,
